Sentiment,Tweet
0,"b""@NICKIMINAJ GOD* I'm only assuming what God likes based off how Moses acted while he was talking to God btw \xf0\x9f\xa4\xa3 not that I believe humans can still talk to the ultimate that sounds dumb #Iran #Student #JeffBezos #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold"""
0,"b'\xe2\xa4\xb5\xef\xb8\x8f\nShirvan\xe2\x80\x99s views are, as far as I can tell,  thoughtful and balanced. Nevertheless, when #Russia invaded #Ukraine, he was more inclined than me to forget the long history of Ukraine forged a cultural identity definitely different from Russia.\n\xe2\xa4\xb5\xef\xb8\x8f'"
1,"b'But those reassurances (and repeating what those close to me should already know) take a lot out of me at a time when I am already pushed to the brink by fear, sadness, exhaustion and guilt over not doing enough. #Ukraine'"
1,"b'@InnaSovsun @SolNataMD I just realized, why the Russians proposed an evacuation of Ukrainians to #Russia! This is pure fascism, a direct attempt to depopulate #Ukraine from Ukrainians! Disgusting! #PutinWarCriminal'"
1,b'I have always stood for kindness and against eye-for-eye or taking out anger on people who had nothing to do with your pain. #Ukraine'
1,"b'#Europe played a BIG role in helping Putin build his war chest. \xe2\x9b\xbd \xf0\x9f\x92\xb6 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\nEuropean countries who buy Russian gas, need to PREPARE FOR MILLIONS of Ukrainian refugees. \xf0\x9f\x91\xb6 \xf0\x9f\x91\xa6 \xf0\x9f\x91\xa7 \xf0\x9f\x91\xa9\nRussians have destroyed their homes and are killing people.\n#Ukraine #Russia\n\n@EUCouncil @EU_Commission'"
0,b'@TMZ The same #Zelensky who ruined #Ukraine &amp; turned his ppl into #Refugees? \nAre we giving ppl prizes for stupidity now?\nWho else is in the running?\nThe clown from IT?\n#AshhrafGhani who handed #Afghanistan to the Taliban &amp; fled w OUR money to Dubai?'
0,b'@KhalilovaGulsum Do you think the lives of the Russian soldiers are important to Putin? #Russia #Ukraine'
1,"b'@SixNationsRugby This is the type of ""war"" we like to see between countries \xf0\x9f\x91\x8f\n\n\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xba #NoWar #Ukraine'"
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,"b'The Pope visited kids in a Rome hospital- sick kids who fled #Ukraine. This in the news just after he chastised childless couples for having pets &amp; opting out of parenthood.\nTHAT turned out well.\nDefinitely a good idea to have more kids so they can live in agony, fear and war.'"
1,"b'I have found myself having to say (to numerous people in different circumstances) that *of course* I don\xe2\x80\x99t hate all Russians. *Of course* I\xe2\x80\x99m not mad at *you.* *Of course* I know that you\xe2\x80\x99re not like that. Of course, of course, of course. #Ukraine'"
1,"b""@MarshaBlackburn @TNMilitaryDept Marsha, R U a Cohort? #HateCrimes  #AZ I'm the #Ukraine and Arizona is the lil kremlin #russia who kidnapped me, took away my independence, FORCED their modern communist values+tactics, AND demilitarized me! NO 1's ABOVE THE LAW! All I need is 1 honest #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8AttorneyGeneral!"""
1,b'It\xe2\x80\x99s becoming increasingly clear:\n\nYou\xe2\x80\x99d rather masturbate a mountain lion with a handful of sand spurs\xe2\x80\xa6\nThan to fuck around with average #Ukrainians \n\n#SlavaUkraini #Slava_Ukraini #Ukraine'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,"b'You want to (and do) wail but, amidst that wailing, you also have to reassure those who are not affected by these events at all. #Ukraine'"
1,"b""Beware Edmonton, there are more #radicalized_truckers in town. They've gathered by the legislature. Rebels without a cause. Such a waste. Next time stay home and donate the fuel savings to a Ukrainian charity!  #Ukraine ##radicalized_truckers"""
1,b'The answer to \xe2\x80\x9chow bad is it?\xe2\x80\x9d is always \xe2\x80\x9cworse than you can possibly imagine.\xe2\x80\x9d Any rays of hope (one person was able to leave) is offset by entire cities that are trapped. #Ukraine'
1,"b'I used to think of the Russians as a proud people. Not anymore, they have no right to call #Russia the #motherland. No mother would allow her children to do what they are doing in #ukraine. Any Russain that does not stand up to #putin is a coward, their mothers must be proud.'"
1,b'#Saturday #Breakfast:  Today I DID NOT eat breakfast to PROTEST the war between #Russia &amp; #Ukraine. #UkraineRussiaWar  #UkraineUnderAttack #UkraineInvasion #UkraineWillResist #PutinIsaWarCriminal #PutinWarCrimes #StandWithUkraine #RussiaUkraineConflict #StopRussia #StopPutinNOW'
0,"b""@JapsonFrank @MasterblasterMs @jessel36 @Honzou @AbdulTConteh @nolanwpeterson He won't do that #Ukraine must accept. He made it clear what he wants: independence of Donetsk Luhanks in Eastern Ukraine, no NATO written in Constitution, stop fighting. recognise Crimea which is taken. And here is the peace. Russia takes that if not given. Why pointless deaths?"""
1,b'Who is able to make sure donations get to Ukraine or know someone I can contact to send things over? \n\n#Ukraine #War #Refugee #Donations'
1,"b'@PaulaChertok @JuliaDavisNews @Acosta #Russia commits #WarCrimes. Democracies must be united to save #Ukraine with a world peacekeeping mission. There is no other way: #children, #women and #journalists need us. We need to force governments to move from rhetoric to action. #StandWithUkraine #StopPutin #NoFlyZoneUA'"
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,"b'After the combat use of hypersonic weapons in #Ukraine, it became clear that Russia has no military competitors in the world. Now any target will be destroyed, no air defense is a hindrance, all aircraft carriers and #US ships have become floating troughs, completely defenseless.'"
1,b'#Ukraine.  Please can someone take out Putin.  This is soul destroying all lives being lost. #putin rot in hell!!'
1,"b'To our #European and #Ukrainian friends. The only person in the #UK who thinks there is some equivalence between the farce of Brexit and the illegal invasion of #Ukraine is our clown of a Prime Minister, Boris Johnson. We are European. #BorisJohnsonOut \n\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\xf0\x9f\x87\xba'"
0,"b'#Indian government officials on Friday defended the continued buying of #Russian #oil, saying #European countries were still purchasing hydrocarbons from #Moscow and that high #crude prices left New Delhi with little choice\n#RussiaUkraineWar #Ukraine #UkraineRussianWar #Oilprices'"
0,b'A more in-depth thread on why that\xe2\x80\x99s inappropriate. A cruel and merciless war has been going on for almost a month now. Over 100 children killed. Over 3 million refugees. Countless homes lost. Cities where I would visit my grandparents every few summers turned to rubble. #Ukraine'
0,b'@WeissMikhail @olex_scherba Rest of the world wants to talk the talk on peace. World leaders especially. \n\nZelenskyy and Ukrainians are walking the walk and schooling us on how it\xe2\x80\x99s done.\n\n#ukraineinvasion #Ukraine'
1,b'\xe2\x80\x9cComplacency will destroy the human race long before climate change.\xe2\x80\x9d\n\xe2\x80\x95 Kurt Seapoint #ukraine'
0,b'Russian Poll : 86.6% of respondents expressed support for idea of \xe2\x80\x8b\xe2\x80\x8ba #Russian attack on the territory of EU.  75.5% of believe  #Poland should be next target. \n\nThis is for those who keep repeating \xe2\x80\x9cit\xe2\x80\x99s not the fault of Russian people they are victims of propaganda \xe2\x80\x9c #Ukraine'
1,b'#BorisJohnson comparing #Brexit with #PutinsWar in #Ukraine. Quite possibly the most disgraceful remark I have ever heard. Has he lost his mind ? \nHe has certainly lost touch with reality.'
1,b'@ResisterSis20 They should take him at his word\xe2\x80\xa6this needs to be stopped in #Ukraine and fully punished by the world or it will continue'
1,"b'@trait_sniper \nHello, we wanted to reach out to you, \nto mention we submitted our ""The Invincible #Ukraine Project"" to be listed.\nThe project is a fundraiser to #SupportUkraine in these awful times. \nWe hope to get listed soon. \nThanks in advance.\n\nThe @NFTDesignHouse Squad'"
1,b'Like #wheat ?\nWhat about famine?\n\nMight want to think about #Ukraine \nPlanting supposed to happen this week. WWIII could be through starvation and survival needs.\nBig bold ideas and action needed now.'
0,b'@VenediktovaIV #BeBrave\xf0\x9f\x99\x8f\xf0\x9f\x92\x99\xf0\x9f\x92\x9b\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 needs COVERT STREET SMARTS! #YeahYeah\xf0\x9f\x90\xa6 WE\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 need 2 give NOW to Prez Zelenskyy\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 20 Armed Reaper\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x96\xa4\xe2\x99\xa0\xef\xb8\x8fDrones with 100 reaper missiles each = 2000+ Enemy #russia \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xf0\x9f\x8e\xaftargets=2000+ chances 2 avenge the 100+ dead children of #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #STOPtheWarPUTIN'
0,"b'@KyivIndependent If there is one thing you can say about the Russians, they are quite good at giving a heads up on their next POA. \n@AP  @AP_Europe #RussiaUkraineWar #StopRussia #Lviv #Ukraine'"
1,"b'Today, 19th March, #Russian #occupants again didn\xe2\x80\x99t let humanitarian aid trucks (14 of them)  into the #Kherson region. Situation with meds is critical. Pray for #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6'"
1,"b'Politicians are talking and talking, and people are still dying in #Ukraine. Stop this horrible #war! \xe2\x98\xae\xef\xb8\x8f\xf0\x9f\x95\x8a\xe2\x9c\x8c\xef\xb8\x8f'"
1,"b'If you\xe2\x80\x99re the praying kind and you go to church, pray that God softens Putins heart and the hearts of Russian soldiers that are killing #Ukrainians. Pray for strength and Gods protection over all #Ukraine Pray The #RussianArmy will go home. #Christian #Muslim #Jewish'"
1,"b""@InnaSovsun \n#BBCNews: I'm ashamed that #Ukraine must do our dying for us, for me. I know it's our fight too! #Hitler didn't stop at annexing Austria. #Putin thought #Ukraine was going to be a quick apperitif. #China the hyena, is eyeing Taiwan and using Ukraine as a distraction."""
0,"b""@ZelenskyyUa @vonderleyen #Ukraine is NOT relinquishing any land. #Crimea &amp; the East are #Ukrainian property. #Putin's there ILLEGALLY &amp; has no place to make demands, much less BOMB civilians: #WarCrime\n\n#Zelensky has NO interest in joining any oath-breakers &amp; already formed an INDEPENDENT Alliance: #U24"""
1,"b""China if you're listening: Helping Russia in this war on #Ukraine is a game of Russian Roulette you don't wanna roll the dice on."""
0,b'Anyone telling Ukrainians (or those of us with family there) that you shouldn\xe2\x80\x99t \xe2\x80\x9cgeneralize\xe2\x80\x9d or \xe2\x80\x9cspread division\xe2\x80\x9d to Russians who had nothing to do with the war could just\xe2\x80\xa6 shut up and not do that. #Ukraine'
0,"b'\xe2\x80\x9cThey\xe2\x80\x99re sending untrained guys to the front with little ammo and s**t AKs and they\xe2\x80\x99re getting killed \xe2\x80\xa6 The guys who are there now will all be going to Kyiv and many will die, the legion is totally outgunned and has a few crazy Ukrainian leaders.\xe2\x80\x9d #Ukraine'"
0,b'Are smartphones not a thing in #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 \n\nI\xe2\x80\x99m seeing nothing!'
1,"b""For those of you reading articles about Russia 'seeking' or 'employing' a 'strategy' or 'war of attrition', I want you to understand, that this is the palatable phrase for '#genocide.'\n\n#Putin is committing genocide in #Ukraine. #StopTheWar #StopTheGenocide #StopPutin"""
1,"b'#ukraine IF YOU SEE AN EARTHQUAKE AND HIGH WINDS, go secure your border!!! \xf0\x9f\x99\x8f\xf0\x9f\x92\x9b\xf0\x9f\x92\x99'"
0,b'Follows the state line coming out of #Russia:\n- unjustified intensification of media &amp; economic pressure from the West\n- accuses #Ukraine of murdering citizens &amp; planning to annihilate Donbas\n- NATO is a direct threat if on Russia\xe2\x80\x99s borders'
0,"b'@MarinSanna @FinGovernment take care in receiving russians in #Finland , Putin can come there with missiles and tanks to take your sovereign territory to liberate them and declare that he want denazify Finland.. do not let the russians cross your borders #UkraineInvasion #ukraine'"
0,b'Exhausted a full day doing visa applications. Gif help if you don\xe2\x80\x99t know how to navigate government documents and a computer! #Ukraine #regugee #homeoffice'
0,"b""The fact that police and firemen and ambulances are paid with tax dollars and you might say because it's a civil service so why is it paid for with tax dollars #Iran #Student #JeffBezos  #paranormal  #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj"""
0,"b'Regarding the calibre of the Western volunteers, a U.S. Army veteran stated: \xe2\x80\x9cSome were professional soldiers and are still competent. Others are DRUNKS, people with the most marginal military experience, and people who really should not have come at all.\xe2\x80\x9d #Ukraine'"
0,"b'If #ukraine is run by Nazis, how did they have an election in 2019 where Volodymyr Zelenskyy, a Jew, won 30% of the vote in round 1, and Ruslan Koshulynskyi, a Neo-nazi, won 1%? #RussiaUkraineWar'"
0,b'03/19/22 #Ukraine #Russia @DOD @thejointstaff @SecDef @US_EUCOM @ODNIgov @WHNSC @US_Stratcom @SecBlinken: Russian attack on Ukrainian base in Mykolaiv kills dozens.--Reuters @CIA'
0,"b'With knowledge of those bio labs in Ukraine, Putin is trying to stop the next big pandemic.\n\n #Putin #Ukraine #Russia'"
0,b'@FaceTheNation @margbrennan #BeBrave\xf0\x9f\x99\x8f\xf0\x9f\x92\x99\xf0\x9f\x92\x9b\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 needs COVERT STREET SMARTS! #YeahYeah\xf0\x9f\x90\xa6 WE\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 need 2 give NOW to Prez Zelenskyy\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 20 Armed Reaper\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x96\xa4\xe2\x99\xa0\xef\xb8\x8fDrones with 100 reaper missiles each = 2000+ Enemy #russia \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xf0\x9f\x8e\xaftargets=2000+ chances 2 avenge the 100+ dead children of #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #STOPtheWarPUTIN'
0,"b'@TpyxaNews Without help from the USA, NATO and from us in the European Union, you would have been done long ago.\n\nThe Italians would say:\n\xe2\x80\x9cTroppo semplice fare il frocio con il culo degli altri.\xe2\x80\x9d\n\n#UkraineIsNotEU\n#UkraineIsNotNato\n\n#Ukraine #Kyiv #Kharkiv\n@vonderleyen @POTUS @ItalyatNATO'"
0,"b""@ZelenskyyUa @eucopresident #Ukraine is NOT relinquishing any land. #Crimea &amp; the East are #Ukrainian property. #Putin's there ILLEGALLY &amp; has no place to make demands, much less BOMB civilians: #WarCrime\n\n#Zelensky has NO interest in joining any oath-breakers &amp; already formed an INDEPENDENT Alliance: #U24"""
0,b'Swedish volunteer Jesper Soder: \xe2\x80\x9cThey [#Russia] knew exactly what to hit. They knew exactly where our weapons storage was. They knew exactly where the administration building was. They hit the nail on the head with all their missiles.\xe2\x80\x9d #Ukraine'
0,"b""@AlexTaylorNews #Johnson is forgetting that #Ukraine applied for #EU membership. AND ...We wonder if anyone besides God can confirm that the #UK sanctions against #Russia do not exist only on paper and PM's speeches, but are also\xc2\xa0 implemented in real life?"""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,b'My gut feeling is that this war in #ukraine will only be resolved when #NATO gets involved. There is no way #Russia is interested in peace #putins ambition is to totally destroy Ukraine &amp; it\xe2\x80\x99s lovely people. God am praying that am wrong \xf0\x9f\x99\x8f'
0,b'Russia claims that it has gathered intel from captured fighters and documents pointing to the Azov planning attacks on diplomatic representations of the US and other countries in Lviv to provide justification for an intervention.\n#UkraineUnderAttack #Ukraine #Russia'
1,b'@AdamKinzinger Lord Have Mercy.\n#Ukraine \n#Russia \n#War'
0,b'@DrGJackBrown Paranoia and stress are likely making his disease worse. Good.\n#ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x8c\xbb'
0,b'@FaceTheNation #BeBrave\xf0\x9f\x99\x8f\xf0\x9f\x92\x99\xf0\x9f\x92\x9b\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 needs COVERT STREET SMARTS! #YeahYeah\xf0\x9f\x90\xa6 WE\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 need 2 give NOW to Prez Zelenskyy\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 20 Armed Reaper\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x96\xa4\xe2\x99\xa0\xef\xb8\x8fDrones with 100 reaper missiles each = 2000+ Enemy #russia \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xf0\x9f\x8e\xaftargets=2000+ chances 2 avenge the 100+ dead children of #Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #STOPtheWarPUTIN'
1,b'Stacey Abrams...\n#POTUS of the world! Wow. What a launch off into a bold new galaxy. To boldly go where no man has gone b4! #StarTrekDiscovery #Biden #Ukraine'
0,"b'@MaximeBernier Max, You are right.\nNo fly zone in #Ukraine is equivalent to #WWIII\nBecause it basically means shooting down any Russian planes this will fully engage NATO in the war and is equivalent to declaration of war'"
0,"b'But russians are committing atrocities in #Ukraine every hour by the orders of magnitude worse than that tragedy in Norway and the majority of russians support or even endorse it while the slight minority is silent. The majority of ruSS are Putin, he is their personification.'"
0,"b'#BREAKING\n#Ukraine called on #China on Saturday to join the West in condemning ""#Russian barbarism"", as #Moscow claimed it had struck a #Ukrainian arms depot with hypersonic missiles in what would be the first use in combat of the next-generation weapons.\n#StandWithUkraine\xef\xb8\x8f'"
1,"b'Seeing #Ukraine get bombed and seeing people are surviving underground, it makes me think @elonmusk\xe2\x80\x99s @boringcompany will find a lot of big city use in Europe, Asia, etc.\n\nAs I\xe2\x80\x99ve said, it\xe2\x80\x99s easily a $3 trillion sleeper\xe2\x80\xa6an absolutely humongous opportunity \xf0\x9f\x92\x8e'"
0,b'Some interesting numbers Javelin Missile System weighs about 50 lbs. #ukraine #russia how long can you lug around 50 through the fields.'
1,"b'@Bundeskanzler @Polizei_KL Dear Chancellor, please help your fellow human beings in #Ukraine. It\xe2\x80\x99s a shame seeing children, women, elderly people suffering. Russia must be stopped! How would you feel seeing your kids being in this situation!?'"
0,b'@AdamKinzinger It appears there will be an incredible amount of firepower in weapons located inside of #Ukraine \nJust an unbelievable arsenal of high-powered weaponry inside one border.  \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\nThis war is spiraling out of control. \nQuickly. \n#Ukraine \n#Russia \n#War'
0,"b""If you do it like that then somebody's been in a warehouse for 10 years makes as much as the skills tradesman average #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold"""
0,"b'Yet more Pootinista\'s blocked 2day for sharing propaganda from state-affiliated media. Funny how these ppl indentify as far-left or far-right going by their bios. The v types of ""minds"" (4 lack of a better term) he\'s been trying 2 groom all these yrs. No coincidence \xf0\x9f\xa4\x94 #Ukraine'"
1,"b'#RUSSIANS MUST TAKE RESPONSIBILITY FOR THEIR GOVERNMENT (PUTIN AKA HITLER 2.0) AND ACT AGAINST IT. IF YOU KNOW WHAT IS HAPPENING IS WRONG AND STAYING SILENT OUT OF FEAR... YES, YOU ARE COMPLICIT. GENOCIDE CANT BE STOPPED BLOODLESSLY. \n\nDO. SOMETHING. DO. ANYTHING.\n\n#UKRAINE'"
1,"b""@qubitzki @SenatorSinema SINEMA, R U a Cohort? #HateCrimes  #AZ I'm the #Ukraine and Arizona is the lil kremlin #russia who kidnapped me, took away my independence, FORCED their modern communist values+tactics, AND demilitarized me! NO 1's ABOVE THE LAW! All I need is 1 honest #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8AttorneyGeneral!"""
0,"b'\xe2\x9d\x97\xef\xb8\x8f\xe2\x9d\x97\xef\xb8\x8fWhen the language #Putin demands protection became to exist, there was no #Ukraine nor #Russia.'"
1,b'@StephenKing And so much more of a balanced intelligent warm human being fighting for the rights of all of us in his home of #Ukraine \xf0\x9f\x92\x99\xf0\x9f\x92\x9b\xf0\x9f\x99\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x8c\xbb Thank You'
1,b'#Ukraine British media should use the same  Racist energy they used to blast Meghan Markel to condemn putin for his invasion in Ukraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 .. The west and it double standard \xe2\x80\x9cUkraine to Brexit\xe2\x80\x9d #RussiaUkraineWar #Russia  #UkraineRussianWar  #PutinWarCriminal #UkraineInvasion'
0,b'@abraha_senay - #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,"b'@MJWorldScoop1 Is it possible the Russian cosmonauts arrived at the ISS in yellow and blue because they got it when they left earth and #Russia thought that by the time, they would arrive in space the aggressor would have captured #Ukraine and this was their sign of victory? #UkraineRussiaWar'"
0,b'Selective outrage is a beacon of dishonesty. \nWho is wearing the colors of Yemen?\nWho is wearing the colors of Libya?\nWho is wearing the colors of Ethiopia?\nALL of them have casualties of war far beyond the Ukraine.\nWhere is your outrage for them?\n#Ukraine'
1,"b'I don\'t like that @BernieSanders  calls #Ukraine ""a disaster"" &amp; ""tragedy"" as if it was some kind of earthquake or meteor hit that is not the direct result of human evil ala #Putin and his enablers in #Russia and incompetence. #nothingburger few ideas on helping, just same agenda.'"
0,"b""@Sillyshib @mattprescott #Johnson is forgetting that #Ukraine applied for #EU membership. AND ...We wonder if anyone besides God can confirm that the #UK sanctions against #Russia do not exist only on paper and PM's speeches, but are also\xc2\xa0 implemented in real life?"""
0,"b""The First Deputy Minister of Internal Affairs of #Ukraine Yevhen Yenin announced today during the all-Ukrainian telethon that Russian POWs will be involved in restoring Ukraine's economic potential, or perhaps exchanged."""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'@mikejohansenmd Much like its failure to rise to the occasion when Jan 6 happened or when the prior @POTUS was blackmailing #Ukraine by withholding military aid to extort false information from @ZelenskyyUa about his political rival @JoeBiden due to traitors like @SenTedCruz &amp; @Jim_Jordan'
1,"b'@Naligators @on_the_march @midnight_rdv @VB9012 @DAlperovitch Look, I love #Ukraine that\xe2\x80\x99s why I\xe2\x80\x99m pissed at both #Putin &amp; #Zelensky but I also accept reality. If I\xe2\x80\x99ve learned one thing in life it\xe2\x80\x99s that \xe2\x80\x9cwanting\xe2\x80\x9d isn\xe2\x80\x99t gonna get you far. There r hundreds of millions of ppl who \xe2\x80\x9cwant\xe2\x80\x9d the same things Ukrainians want.. #EU isn\xe2\x80\x99t happening'"
0,b'@Makis_Kevrekidi @SherifT78060270 Their ownership of the S-300 is passed to Greece and the Hellenic Army requested their replacement well before the Russian invasion in #Ukraine'
1,b'@KyivIndependent So #putin only attacks 20% of agreed to humanitarian corridors. \n#China and #india need to use their voices to support #ukraine and #stopputin\n\n#StopRussia #StandWithUkraine'
1,"b'I just listened to Gen. Lloyd Austin in an interview. If you cannot understand his expertise is powerful, forget ever understanding anything. I trust @POTUS and his team of advisors. #UkraineUnderAttack #Ukraine'"
0,b'Sonic Boem!\xf0\x9f\x92\xa3 \xf0\x9f\x93\xba\xf0\x9f\x91\x80 fight  Glory \xf0\x9f\x91\x89K1? deconstruction  or take it #Ukraine  #Oekranie \xf0\x9f\x91\x89'
0,"b'China (\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3) responded to NATO\'s call for it to condemn the invasion of #Ukraine (\xf0\x9f\x87\xba\xf0\x9f\x87\xa6).\n\nChina said that they ""will never forget"" NATO\'s deadly bombing of their embassy in Yugoslavia in 1999 and that they do not need a ""lecture of justice"" from an ""abuser of international law"".'"
0,"b'@iainmartin1 @GaryLineker Elected as a single-issue party, the Tories have failed to deliver any tangible benefits, so @BorisJohnson keeps up the #Brexit rhetoric. Ignores the facts and the irony of coalescing #In (Ukraine) and #Out (UK); just insults our intelligence - and that of #Ukraine. #Shameful'"
0,"b""@SenatorSinema SINEMA, R U a Cohort? #HateCrimes  #AZ I'm the #Ukraine and Arizona is the lil kremlin #russia who kidnapped me, took away my independence, FORCED their modern communist values+tactics, AND demilitarized me! NO 1's ABOVE THE LAW! All I need is 1 honest #USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8AttorneyGeneral!"""
0,b'Where is Tony Bobulinski? #HunterBidensLaptop #LaptopFromHell #HunterBiden #HuntersLaptop #BidenCrimeFamilly #TonyBobulinski #Burisma #HunterBidenLaptop #JoeBiden #Laptop #Corruption #ukraine'
1,"b""#Zalensky, understandably wanting to save lives &amp; his cities, seems increasingly desperate for talks w/Moscow--but it's hard to foresee any acceptable accommodation w/the tyrant. He wants #Ukraine under his boot, &amp; Ukraine simply cannot accept that. 1/2"""
1,"b""@eliasamare Yeah.The Western forces of hegemony are working to take every powerful nation that stands against them 1 at a time.Use #UKraine to destabilse #Russia,then bring Russia under their hegemonic sphere. After that,take #China out. Until then,tell China that you aren't their enemy."""
0,b'\xf0\x9f\x9b\x91\xf0\x9f\x9b\x91\xf0\x9f\x9b\x91Sirens in all of the cities and towns of the Kyiv region\nTake cover immediately and stay sheltered \n#Ukraine #Russia #Putin'
1,"b'@eter5 @Avaaz Did #Russia ever take #Ukraine to the International Court of Justice regarding #Donbass? No. Why? Because every word that comes from a #Russian kleptocrat\xe2\x80\x99s lips is a blatant lie. Instead they decided to flatten entire cities, purposefully murdering civilians en masse.'"
0,"b""Does anyone have transcript of Biden and Xi's call from Chinese side?\nI know no transcript has been released from US side, I heard China has released it. Thanks in advance!\n#china #russia #XiJinping #XiBidenmeeting #ukraine #chinese #Beijing #ChinaUS #ChinaRussia #UkraineWar"""
1,b'When the volumes of hell\nAre opened for inspection\nThe place Putin\xe2\x80\x99s due to dwell\nNot ever a point of contention\nThe index will read of torture\nOffences against God\xe2\x80\x99s love\nAnd of Mariupol\nWhere angels have been cursed\nAnd beaten into dust\n\n#micropoetry #Ukraine #PutinsWar'
0,"b'Can anyone please reconcile these?\n\nParaphrasing arguments:\n""We will force him, by supporting Ukraine with military and humanitarian aid and hitting Russia with economic sanctions, to back down; he will have no choice."" (1/3)\n\n#Ukraine #StandWithUkraine #StopPutinNOW'"
0,"b""@WSJ That exactly what nice the #Biden admin. likes to do for #Ukraine : weapon trafficking and gun running until the country is blown up and burned forever ! \n\nThat's Biden contribution to peace!"""
0,b'@labour plse see this short video account of Ukraine military (far right Azov Battalion) holding Ukraine civilians hostage in large numbers (300 in one house alone) &amp; shooting at them when they try to escape. #Ukraine #Mariupol  #https://twitter.com/i/status/1504600740500811782'
1,"b'@RealCandaceO These people have been monitoring, and helping #Ukraine with this. The fighting Irish of @TI_Ukraine_eng'"
0,"b'@Joshua_Pollack And what targets would justify #nuclearweapon use?  If #Ukraine has a singular command post or super arms depot, I have not yet heard of it.  Smarter to keep such dispersed and each relatively small.'"
0,"b'2/ Meanwhile, Israeli diplomats have notified their #Ukrainian counterparts that Bennett will not come to Kyiv for a ""photo session"" but will come only if #Ukraine and #Russia get close to achieving a peace agreement.'"
0,b'AMERICA #ATTEMPTED TO GET INTO #UKRAINE.'
